,adjective,type,count,source,Lead_Bi,Lead_Tri,COCA_Bigram,COCA_Trigram,Cos_AvgDist_TOT,prop2,penalr2,tfidf,tfidf_z,Lead_gram_meanz2,COCA_gram_meanz2,Cos_AvgDist_TOT_z2,Cos_Rank4,COCA_Rank4,Lead_Rank4,tfidf_Rank4,Avg_Rank_OptC2
1911,archival,lemma,14,2,0,0,1,0,0.128042998,254.5789474,2.405822486,33.68151481,-0.154395041,-0.154687532,-0.203555578,-0.070150096,1061,298.5,767,1911,1009.375
60,unbelievable,lemma,1,1,0,0,21,0,0.144858527,50.46629213,1.703001397,1.703001397,-0.378949765,-0.154687532,-0.15313819,0.185386493,1400,1810.5,767,60,1009.375
560,useless,lemma,2,2,0,0,27,0,0.111340515,50.23781625,1.701030753,3.402061506,-0.36701888,-0.154687532,-0.138012974,-0.323968796,791,1917,767,560,1008.75
1187,inequitable,lemma,3,2,2,0,2,0,0.060296294,943.215,2.974610699,8.923832096,-0.32824473,-0.11010269,-0.201034709,-1.099660527,258,580,2009,1187,1008.5
763,self-contained,lemma,2,2,0,0,18,0,0.109923721,222.9822695,2.348270331,4.696540663,-0.357928982,-0.154687532,-0.160700798,-0.345499059,767,1734.5,767,763,1007.875
1228,self-service,lemma,3,1,2,0,2,0,0.052971385,1347.45,3.129512659,9.388537976,-0.324981542,-0.11010269,-0.201034709,-1.210973245,214,580,2009,1228,1007.75
671,intimidating,lemma,2,1,0,0,11,0,0.130741498,100.3954231,2.001713914,4.003427829,-0.362796055,-0.154687532,-0.178346884,-0.02914244,1110,1476.5,767,671,1006.125
52,gray,lemma,1,1,0,0,13,0,0.156418565,46.59769452,1.66836443,1.66836443,-0.379192987,-0.154687532,-0.173305145,0.361058211,1628,1577.5,767,52,1006.125
690,overlapping,lemma,2,1,0,0,5,0,0.149447863,116.8791822,2.067737164,4.135474328,-0.361868818,-0.154687532,-0.1934721,0.255128186,1504,1060.5,767,690,1005.375
726,bacterial,lemma,2,1,0,0,16,0,0.115255342,169.1865471,2.228365827,4.456731654,-0.359612933,-0.154687532,-0.165742537,-0.264477265,842,1685,767,726.5,1005.125
871,imminent,lemma,3,1,0,0,3,0,0.155037203,68.94846491,1.838524601,5.515573804,-0.35217769,-0.154687532,-0.198513839,0.340066391,1597,772.5,767,871,1001.875
456,copper,lemma,1,1,0,0,11,0,0.139722768,757.6024096,2.879441347,2.879441347,-0.370688745,-0.154687532,-0.178346884,0.107341118,1304,1476.5,767,456,1000.875
973,three-member,lemma,2,1,1,0,6,0,-0.023321065,1533.682927,3.185735583,6.371471166,-0.346167536,-0.132395111,-0.190951231,-2.37034881,134,1161.5,1731.5,973,1000
715,life-threatening,lemma,2,1,0,0,49,0,0.079365234,146.1216112,2.164714452,4.329428904,-0.360506859,-0.154687532,-0.082553847,-0.809880048,396,2121.5,767,715,999.875
2175,all-inclusive,lemma,25,2,0,0,1,0,0.109398654,591.3573668,2.771850011,69.29625028,0.095693417,-0.154687532,-0.203555578,-0.353478223,759,298.5,767,2175,999.875
1494,unscheduled,lemma,5,2,0,0,10,0,0.068527206,853.5882353,2.931248421,14.6562421,-0.287991459,-0.154687532,-0.180867754,-0.97457976,309,1429,767,1494,999.75
1032,cognate,lemma,2,1,2,0,0,0,0.118670182,2774.161765,3.443131782,6.886263563,-0.342552638,-0.11010269,-0.206076447,-0.212583767,897,59.5,2009,1032,999.375
276,ambient,lemma,1,1,0,0,8,0,0.157429176,240.6160714,2.381324632,2.381324632,-0.374186545,-0.154687532,-0.185909492,0.376415929,1648,1305,767,276,999
67,educated,lemma,1,1,0,0,5,0,0.185821473,56.34498208,1.750855245,1.750855245,-0.378613733,-0.154687532,-0.1934721,0.807878473,2099,1060.5,767,67,998.375
1751,resultant,lemma,10,2,0,0,4,0,0.093318428,248.2144737,2.394827102,23.94827102,-0.222742366,-0.154687532,-0.19599297,-0.597840824,539,935,767,1751,998
1887,well-coordinated,lemma,9,2,2,0,0,0,-0.071993855,3772.86,3.57667069,32.19003621,-0.164868278,-0.11010269,-0.206076447,-3.11000316,34,59.5,2009,1887,997.375
1398,non-verbal,lemma,4,1,1,0,2,0,0.064938035,1451.1,3.161697342,12.64678937,-0.302101937,-0.132395111,-0.201034709,-1.029122471,280,580,1731.5,1398,997.375
320,hereditary,lemma,1,1,0,0,20,0,0.130797011,305.2475728,2.484652219,2.484652219,-0.373460974,-0.154687532,-0.15565906,-0.028298845,1112,1788.5,767,320,996.875
1428,two-week,lemma,6,2,0,0,10,0,0.076279947,166.7931034,2.222178089,13.33306854,-0.29728285,-0.154687532,-0.180867754,-0.856765495,363,1429,767,1428,996.75
1678,remedial,lemma,9,3,0,0,2,0,0.123122185,213.8809524,2.330172109,20.97154898,-0.243645058,-0.154687532,-0.201034709,-0.14492906,962,580,767,1678,996.75
656,silly,lemma,2,1,0,0,16,0,0.117317567,92.26100424,1.965018177,3.930036355,-0.363311414,-0.154687532,-0.165742537,-0.23313874,877,1685,767,656,996.25
755,astute,lemma,2,2,0,0,5,0,0.14467794,204.6019523,2.310909773,4.621819547,-0.358453677,-0.154687532,-0.1934721,0.182642214,1395,1060.5,767,755,994.375
1576,computer-aided,lemma,6,3,1,0,0,0,0.099423759,703.891791,2.8475059,17.0850354,-0.270936351,-0.132395111,-0.206076447,-0.505061364,610,59.5,1731.5,1576,994.25
1232,magnetic,lemma,5,2,0,0,3,0,0.134769948,78.40523691,1.894345071,9.471725357,-0.324397396,-0.154687532,-0.198513839,0.032075754,1204,772.5,767,1232,993.875
1465,start-up,lemma,6,2,0,0,8,0,0.084098748,223.7758007,2.34981312,14.09887872,-0.291905293,-0.154687532,-0.185909492,-0.737947358,437,1305,767,1465,993.5
1672,unit-level,token,5,2,3,0,0,0,-0.043967271,14511,4.161697342,20.80848671,-0.244790089,-0.08781027,-0.206076447,-2.684098155,101,59.5,2140.5,1672,993.25
1203,idealistic,lemma,4,1,0,0,4,0,0.12819854,185.1256133,2.26746651,9.069866042,-0.327219272,-0.154687532,-0.19599297,-0.067786416,1063,935,767,1203,992
1475,rotational,lemma,5,3,0,0,1,0,0.146106268,709.1842105,2.850759058,14.25379529,-0.290817461,-0.154687532,-0.203555578,0.204347748,1426,298.5,767,1475,991.625
938,last-minute,lemma,3,2,1,0,4,0,0.0760474,104.0501931,2.01724289,6.051728671,-0.348412784,-0.132395111,-0.19599297,-0.860299392,360,935,1731.5,938,991.125
1540,invariant,lemma,5,1,0,0,3,0,0.117700409,1684.3125,3.226422672,16.13211336,-0.277627817,-0.154687532,-0.198513839,-0.227320893,884,772.5,767,1540,990.875
2010,cost-effective,lemma,21,3,0,0,2,0,0.098800591,141.305618,2.150159429,45.153348,-0.073839253,-0.154687532,-0.201034709,-0.514531317,605,580,767,2010,990.5
1656,proximal,lemma,7,1,0,0,5,0,0.087991032,773.1270492,2.888250868,20.21775608,-0.248938229,-0.154687532,-0.1934721,-0.67879841,477,1060.5,767,1656,990.125
1202,optional,lemma,5,3,0,0,7,0,0.109000272,64.84805775,1.811896973,9.059484866,-0.327292169,-0.154687532,-0.188430362,-0.359532219,752,1239,767,1202,990
49,cautious,lemma,1,1,0,0,3,0,0.208194748,43.76867749,1.641163424,1.641163424,-0.379383994,-0.154687532,-0.198513839,1.14787317,2371,772.5,767,49,989.875
1674,health-related,lemma,8,2,1,0,1,0,0.059451176,406.5581897,2.609122714,20.87298171,-0.244337202,-0.132395111,-0.203555578,-1.112503327,251,298.5,1731.5,1674,988.75
1166,intercollegiate,lemma,3,1,0,0,2,0,0.146828888,664.2359155,2.822322354,8.466967063,-0.331452859,-0.154687532,-0.201034709,0.215329016,1442,580,767,1166,988.75
44,unfortunate,lemma,1,1,0,0,12,0,0.155694886,39.08079553,1.591963396,1.591963396,-0.379729479,-0.154687532,-0.175826015,0.350060844,1616,1527.5,767,44,988.625
1172,lasting,lemma,5,2,0,0,3,0,0.136680862,50.72411939,1.705214516,8.52607258,-0.331037817,-0.154687532,-0.198513839,0.061114894,1239,772.5,767,1172,987.625
996,cerebral,lemma,3,1,0,0,6,0,0.126526523,157.3336113,2.196821511,6.590464534,-0.344629754,-0.154687532,-0.190951231,-0.093195155,1025,1161.5,767,996,987.375
628,imaginary,lemma,2,1,0,0,3,0,0.164730669,74.59193357,1.872691865,3.74538373,-0.364608054,-0.154687532,-0.198513839,0.487372809,1781,772.5,767,628,987.125
1945,internet-based,token,13,2,0,0,3,0,0.086635002,766.8414634,2.884705587,37.50117264,-0.127573212,-0.154687532,-0.198513839,-0.699405264,461,772.5,767,1945,986.375
1690,consequential,lemma,8,2,1,0,0,0,0.086962683,448.0831354,2.651358599,21.21086879,-0.241964542,-0.132395111,-0.206076447,-0.694425682,464,59.5,1731.5,1690,986.25
652,orthodox,lemma,2,1,0,0,10,0,0.130074525,89.4042654,1.951358239,3.902716478,-0.363503255,-0.154687532,-0.180867754,-0.039278073,1097,1429,767,652,986.25
688,saturated,lemma,2,1,0,0,14,0,0.116636565,116.3744602,2.06585768,4.131715359,-0.361895214,-0.154687532,-0.170784276,-0.243487557,869,1620,767,688,986
1086,disrespectful,lemma,3,2,2,0,0,0,0.111268679,289.7741935,2.462059706,7.386179118,-0.339042206,-0.11010269,-0.206076447,-0.325060458,789,59.5,2009,1086,985.875
32,colorful,lemma,1,1,0,0,18,0,0.145166685,33.85552764,1.529629587,1.529629587,-0.38016719,-0.154687532,-0.160700798,0.190069415,1408,1734.5,767,32,985.375
1835,quasi-experimental,token,9,1,1,0,1,0,-0.056954271,1654.763158,3.218735843,28.96862259,-0.187489206,-0.132395111,-0.203555578,-2.881454651,71,298.5,1731.5,1835,984
903,merged,lemma,2,1,0,0,1,0,0.175571947,776.308642,2.890034421,5.780068842,-0.350320393,-0.154687532,-0.203555578,0.652121912,1965,298.5,767,903,983.375
724,backward,lemma,2,1,0,0,2,0,0.168954754,162.6232759,2.211182705,4.42236541,-0.359854254,-0.154687532,-0.201034709,0.551563977,1862,580,767,724,983.25
1963,logistic,lemma,15,2,0,0,1,0,0.118700165,444.9127358,2.648274838,39.72412257,-0.111963546,-0.154687532,-0.203555578,-0.212128132,901,298.5,767,1963,982.375
632,apt,lemma,2,1,0,0,12,0,0.125111946,78.11304348,1.892723559,3.785447119,-0.364326727,-0.154687532,-0.175826015,-0.114691726,1002,1527.5,767,632,982.125
1310,family-friendly,token,4,1,0,0,8,0,0.093925247,456.7627119,2.659690643,10.63876257,-0.316202402,-0.154687532,-0.185909492,-0.588619318,546,1305,767,1310,982
1076,implied,lemma,3,2,0,0,6,0,0.119968484,266.8217822,2.426221281,7.278663842,-0.339797184,-0.154687532,-0.190951231,-0.192854175,919,1161.5,767,1076,980.875
1569,three-dimensional,lemma,8,2,0,0,12,0,-0.061282997,129.3847737,2.11188317,16.89506536,-0.27227033,-0.154687532,-0.175826015,-2.947235981,59,1527.5,767,1569,980.625
1896,risk-based,lemma,9,1,1,0,0,0,0.056179976,4100.934783,3.612882863,32.51594576,-0.162579725,-0.132395111,-0.206076447,-1.162214017,235,59.5,1731.5,1896,980.5
1711,outlying,lemma,9,2,0,0,2,0,0.116154108,300.3869427,2.477681051,22.29912946,-0.234322721,-0.154687532,-0.201034709,-0.250819206,861,580,767,1711,979.75
1570,one-way,lemma,8,1,1,0,1,0,0.069968355,132.1955151,2.121216721,16.96973377,-0.271746005,-0.132395111,-0.203555578,-0.952679392,318,298.5,1731.5,1570,979.5
1574,self-perceived,token,5,1,3,0,0,0,-0.013516552,2584.150685,3.412317834,17.06158917,-0.271100992,-0.08781027,-0.206076447,-2.221354867,142,59.5,2140.5,1574,979
840,intergovernmental,lemma,2,1,0,0,1,0,0.178823278,445.964539,2.649300327,5.298600654,-0.353701287,-0.154687532,-0.203555578,0.701530646,2010,298.5,767,840,978.875
117,deaf,lemma,1,1,0,0,7,0,0.164947904,96.14831804,1.982941691,1.982941691,-0.37698401,-0.154687532,-0.188430362,0.490674022,1786,1239,767,117,977.25
1269,overhead,lemma,5,1,0,0,6,0,0.106362199,103.3660274,2.014377826,10.07188913,-0.320183016,-0.154687532,-0.190951231,-0.399621612,710,1161.5,767,1269,976.875
83,flawed,lemma,1,1,0,0,6,0,0.171115052,67.61397849,1.830036491,1.830036491,-0.378057718,-0.154687532,-0.190951231,0.584392867,1896,1161.5,767,83,976.875
680,irrational,lemma,2,2,1,0,2,0,0.119725252,107.2444571,2.030374855,4.06074971,-0.362393538,-0.132395111,-0.201034709,-0.196550437,915,580,1731.5,680,976.625
1286,augmented,lemma,3,2,0,0,1,0,0.152748887,2620.041667,3.418308198,10.25492459,-0.318897731,-0.154687532,-0.203555578,0.305292087,1555,298.5,767,1286,976.625
820,inexpensive,lemma,3,1,0,0,3,0,0.151640218,50.68323482,1.704864326,5.114592977,-0.354993398,-0.154687532,-0.198513839,0.288444234,1539,772.5,767,820,974.625
445,non-partisan,lemma,1,1,0,0,20,0,0.118421188,693.5404412,2.84107179,2.84107179,-0.370958177,-0.154687532,-0.15565906,-0.216367598,894,1788.5,767,445,973.625
776,neural,lemma,2,1,0,0,11,0,0.116856658,247.2385321,2.393116156,4.786232313,-0.357299163,-0.154687532,-0.178346884,-0.240142927,873,1476.5,767,776,973.125
851,episodic,lemma,2,2,0,0,6,0,0.130835314,508.4716981,2.706266785,5.41253357,-0.352901244,-0.154687532,-0.190951231,-0.027716762,1113,1161.5,767,851,973.125
521,countless,lemma,2,1,0,0,5,0,0.151856655,38.59308511,1.586509497,3.173018994,-0.368627228,-0.154687532,-0.1934721,0.291733302,1543,1060.5,767,521,972.875
1918,agent-based,token,8,1,1,0,0,0,0.041485435,20960.33333,4.321398185,34.57118548,-0.148147729,-0.132395111,-0.206076447,-1.385519094,182,59.5,1731.5,1918,972.75
940,thin,lemma,4,2,0,0,10,0,0.10921007,32.7979716,1.515846986,6.063387942,-0.348330912,-0.154687532,-0.180867754,-0.356344036,755,1429,767,940,972.75
10,troubleshooting,lemma,35,1,10,0,6,0,0.072688052,NA,NA,NA,NA,0.068236676,-0.190951231,-0.911349605,336,1161.5,2382.5,6.5,971.625
1464,scant,lemma,7,1,0,0,1,0,0.142924608,102.5791191,2.011058965,14.07741276,-0.292056028,-0.154687532,-0.203555578,0.155997774,1357,298.5,767,1464,971.625
556,pretty,lemma,2,1,0,0,1,0,0.197730624,49.44770642,1.694146152,3.388292304,-0.367115568,-0.154687532,-0.203555578,0.988855471,2265,298.5,767,556,971.625
1349,self-organized,token,3,1,11,0,0,0,-0.053919573,6737.25,3.828482663,11.48544799,-0.310256934,0.090529096,-0.206076447,-2.835337966,76,59.5,2397,1349,970.375
214,accelerating,lemma,1,1,0,0,3,0,0.188222026,179.1481481,2.253212323,2.253212323,-0.375086156,-0.154687532,-0.198513839,0.844358394,2128,772.5,767,214,970.375
709,illicit,lemma,2,2,0,0,2,0,0.167049854,139.4257206,2.144342898,4.288685796,-0.360792959,-0.154687532,-0.201034709,0.522616233,1822,580,767,709,969.5
543,biophysical,lemma,1,1,0,0,20,0,0.110248598,1985.715789,3.297917089,3.297917089,-0.367750187,-0.154687532,-0.15565906,-0.340562073,776,1788.5,767,543,968.625
326,stifling,lemma,1,1,1,0,6,0,0.10248692,315.4565217,2.49893951,2.49893951,-0.373360647,-0.132395111,-0.190951231,-0.458512154,654,1161.5,1731.5,326,968.25
2323,confirmatory,lemma,40,1,0,0,1,0,0.088247713,898.3,2.9534214,118.136856,0.438654599,-0.154687532,-0.203555578,-0.674897763,481,298.5,767,2323,967.375
1029,nascent,lemma,3,1,0,0,2,0,0.148914398,193.2817623,2.286190877,6.85857263,-0.342747085,-0.154687532,-0.201034709,0.247021394,1492,580,767,1029,967
1386,neurotic,lemma,5,1,1,0,0,0,0.105094124,292.0170279,2.465408176,12.32704088,-0.304347227,-0.132395111,-0.206076447,-0.418891871,686,59.5,1731.5,1386,965.75
1664,unexplored,lemma,8,1,0,0,2,0,0.115398569,375.0357853,2.574072709,20.59258167,-0.246306185,-0.154687532,-0.201034709,-0.262300723,845,580,767,1664,964
197,coveted,lemma,1,1,0,0,11,0,0.145521147,165.0419948,2.217594464,2.217594464,-0.375336267,-0.154687532,-0.178346884,0.195455976,1413,1476.5,767,197,963.375
1117,derogatory,lemma,3,2,1,0,0,0,0.12171633,383.4207317,2.583675592,7.751026775,-0.336480227,-0.132395111,-0.206076447,-0.166293084,945,59.5,1731.5,1117,963.25
733,rudimentary,lemma,2,1,0,0,4,0,0.145566915,178.4701987,2.251565707,4.503131414,-0.359287111,-0.154687532,-0.19599297,0.196151488,1417,935,767,733,963
1075,presumed,lemma,3,1,0,0,5,0,0.12211592,265.6943662,2.424382346,7.273147037,-0.339835923,-0.154687532,-0.1934721,-0.160220735,949,1060.5,767,1075,962.875
1339,family-oriented,lemma,4,1,0,0,8,0,0.084243789,633.0302013,2.80142443,11.20569772,-0.312221355,-0.154687532,-0.185909492,-0.73574326,440,1305,767,1339,962.75
1014,manifest,lemma,3,1,0,0,3,0,0.139402198,178.8085308,2.252388235,6.757164704,-0.343459177,-0.154687532,-0.198513839,0.102469581,1297,772.5,767,1014,962.625
1300,humanistic,lemma,4,1,1,0,1,0,0.091387974,429.7107062,2.633176174,10.5327047,-0.316947146,-0.132395111,-0.203555578,-0.627176902,520,298.5,1731.5,1300,962.5
29,magic,lemma,1,1,0,0,22,0,0.135640047,30.05305082,1.477888566,1.477888566,-0.380530518,-0.154687532,-0.150617321,0.045298196,1221,1833,767,29,962.5
446,yellow,lemma,2,1,0,0,9,0,0.138203782,26.40209937,1.421638461,2.843276923,-0.370942693,-0.154687532,-0.183388623,0.084257897,1264,1372.5,767,446,962.375
58,confused,lemma,1,1,0,0,3,0,0.19676564,50.34507606,1.701957001,1.701957001,-0.378957099,-0.154687532,-0.198513839,0.97419113,2252,772.5,767,58,962.375
277,featured,lemma,1,1,0,0,5,0,0.162490694,240.9233716,2.381878932,2.381878932,-0.374182653,-0.154687532,-0.1934721,0.453333116,1744,1060.5,767,277.5,962.25
698,dull,lemma,2,1,0,0,10,0,0.122198141,127.8069106,2.106554337,4.213108674,-0.361323666,-0.154687532,-0.180867754,-0.15897127,951,1429,767,698,961.25
835,excess,lemma,3,1,0,0,3,0,0.147760625,55.61409198,1.745184851,5.235554552,-0.354143999,-0.154687532,-0.198513839,0.229488125,1470,772.5,767,835.5,961.25
171,virgin,lemma,1,1,0,0,21,0,0.12990269,141.9435666,2.152115713,2.152115713,-0.375796062,-0.154687532,-0.15313819,-0.041889362,1093,1810.5,767,171,960.375
1657,involuntary,lemma,9,3,0,0,1,0,0.131003893,177.2960526,2.248699066,20.2382916,-0.248794028,-0.154687532,-0.203555578,-0.025154969,1119,298.5,767,1657,960.375
681,customary,lemma,2,1,0,0,5,0,0.141357718,107.4276765,2.031116183,4.062232366,-0.362383127,-0.154687532,-0.1934721,0.132186575,1333,1060.5,767,681,960.375
581,outrageous,lemma,2,1,0,0,8,0,0.134194745,55.12653419,1.741360689,3.482721378,-0.366452482,-0.154687532,-0.185909492,0.023334706,1188,1305,767,581,960.25
658,stiff,lemma,2,1,0,0,4,0,0.148282253,93.68134415,1.971653113,3.943306227,-0.363218232,-0.154687532,-0.19599297,0.237415031,1480,935,767,658,960
1616,non-federal,token,5,1,2,0,0,0,0.017810347,5240.083333,3.719338194,18.59669097,-0.26032143,-0.11010269,-0.206076447,-1.74529674,155,59.5,2009,1616,959.875
746,thick,lemma,3,2,0,0,8,0,0.126312583,33.78277221,1.528695285,4.586085854,-0.358704601,-0.154687532,-0.185909492,-0.096446289,1021,1305,767,746,959.75
411,confined,lemma,1,1,0,0,3,0,0.170556268,518.25,2.714539311,2.714539311,-0.371846695,-0.154687532,-0.198513839,0.575901318,1888,772.5,767,411,959.625
980,informative,lemma,3,1,0,0,2,0,0.149852015,137.494898,2.138286583,6.414859749,-0.345862859,-0.154687532,-0.201034709,0.261269864,1510,580,767,979.5,959.125
905,year-round,lemma,3,1,0,0,18,0,0.082841084,85.66893733,1.93282338,5.798470139,-0.350191178,-0.154687532,-0.160700798,-0.757059404,429,1734.5,767,905,958.875
1504,security-related,lemma,4,2,1,0,2,0,-0.08017047,5389.8,3.73157265,14.9262906,-0.286095165,-0.132395111,-0.201034709,-3.234258799,20,580,1731.5,1503.5,958.75
1511,first-level,token,4,2,3,0,0,0,-0.028995105,5895.09375,3.770490716,15.08196286,-0.285002027,-0.08781027,-0.206076447,-2.456574163,124,59.5,2140.5,1511,958.75
92,animated,lemma,1,1,0,0,7,0,0.16220603,76.28103518,1.882416578,1.882416578,-0.377689902,-0.154687532,-0.188430362,0.449007224,1736,1239,767,92,958.5
1225,tailored,lemma,4,2,0,0,2,0,0.137842227,216.8310345,2.336121442,9.344485767,-0.325290879,-0.154687532,-0.201034709,0.078763544,1259,580,767,1225,957.75
198,first-class,lemma,1,1,0,0,20,0,0.128975314,165.4763158,2.218735843,2.218735843,-0.375328252,-0.154687532,-0.15565906,-0.055982186,1077,1788.5,767,198,957.625
1082,unsatisfactory,lemma,3,2,0,0,4,0,0.127394768,279.8857567,2.446980798,7.340942394,-0.339359861,-0.154687532,-0.19599297,-0.0800009,1045,935,767,1082,957.25
481,corrected,lemma,1,1,0,0,6,0,0.145615417,977.4248705,2.990083385,2.990083385,-0.369911811,-0.154687532,-0.190951231,0.196888547,1419,1161.5,767,481,957.125
1781,non-standard,lemma,7,2,1,0,0,0,0.059923788,4192.066667,3.622428181,25.35699726,-0.21285022,-0.132395111,-0.206076447,-1.105321299,254,59.5,1731.5,1781,956.5
1351,mechanistic,lemma,4,1,1,0,1,0,0.084870321,782.7510373,2.893623652,11.57449461,-0.309631645,-0.132395111,-0.203555578,-0.726222185,445,298.5,1731.5,1351,956.5
1417,diabetic,lemma,5,2,0,0,2,0,0.127884996,403.0833333,2.605394841,13.02697421,-0.29943226,-0.154687532,-0.201034709,-0.07255118,1055,580,767,1417,954.75
233,left-wing,lemma,1,1,0,0,11,0,0.141892629,195.4849741,2.291113381,2.291113381,-0.374820013,-0.154687532,-0.178346884,0.14031533,1341,1476.5,767,233,954.375
775,compressed,lemma,2,1,0,0,3,0,0.149416939,243.0966495,2.385778973,4.771557946,-0.357402207,-0.154687532,-0.198513839,0.254658242,1503,772.5,767,775,954.375
364,up-and-coming,lemma,1,1,1,0,9,0,0.074555431,404.8133047,2.607254778,2.607254778,-0.372600052,-0.132395111,-0.183388623,-0.882972042,349,1372.5,1731.5,364,954.25
839,unwilling,lemma,3,1,0,0,4,0,0.138552043,57.33829787,1.758444796,5.275334389,-0.353864663,-0.154687532,-0.19599297,0.089550228,1275,935,767,839,954
323,climatic,lemma,1,1,0,0,9,0,0.142512094,310.2680921,2.491737115,2.491737115,-0.373411223,-0.154687532,-0.183388623,0.149729008,1350,1372.5,767,323,953.125
792,amenable,lemma,2,1,0,0,2,0,0.15824206,283.6736842,2.452819049,4.905638098,-0.356460689,-0.154687532,-0.201034709,0.388768889,1670,580,767,792,952.25
91,unstable,lemma,1,1,0,0,27,0,0.126764007,75.94323671,1.880489103,1.880489103,-0.377703437,-0.154687532,-0.138012974,-0.089586237,1029,1917,767,91,951
1886,organization-wide,token,8,3,1,0,0,0,-0.027737379,10480.16667,4.020368189,32.16294551,-0.16505851,-0.132395111,-0.206076447,-2.437461173,125,59.5,1731.5,1886,950.5
1722,four-hour,lemma,9,1,0,0,4,0,0.077343977,332.7037037,2.522057636,22.69851872,-0.23151819,-0.154687532,-0.19599297,-0.840596004,377,935,767,1722,950.25
663,pursued,lemma,1,1,1,0,0,0,0.142327016,8983,3.9534214,3.9534214,-0.363147203,-0.132395111,-0.206076447,0.146916479,1347,59.5,1731.5,662,950
